Governor ID,T4 Kills,T5 Kills,Deads,Power
84468847.0,4607.0,27165.0,0.0,56971025.0
96259184.0,953190.0,3280449.0,1160443.0,49606119.0
66284657.0,389633.0,1189288.0,608550.0,46100940.0
63951987.0,460101.0,2564765.0,779253.0,60163651.0
96298101.0,0.0,0.0,0.0,40665799.0
99495030.0,2156580.0,6711559.0,1303237.0,58609039.0
47647863.0,112309.0,201024.0,9107.0,43753934.0
67058811.0,1007154.0,3358067.0,820059.0,72681448.0
96255103.0,371025.0,1010551.0,940172.0,41431080.0
54768769.0,0.0,0.0,0.0,38802069.0
16651395.0,24531618.0,73302490.0,4891657.0,183144336.0
53720198.0,1479677.0,7231216.0,475755.0,89157391.0
19004552.0,2248287.0,8348081.0,1276605.0,87388345.0
46587017.0,1947009.0,287192.0,541743.0,56445489.0
58025104.0,10929.0,29957.0,29338.0,41591796.0
96547985.0,1062107.0,3539538.0,1267832.0,62891406.0
63751320.0,1065329.0,4060318.0,3199477.0,68240273.0
27737243.0,0.0,0.0,0.0,74601264.0
46972060.0,11411843.0,48360262.0,1555664.0,79703419.0
11904157.0,667403.0,1502596.0,1995334.0,85892080.0
83760283.0,0.0,0.0,0.0,45946144.0
65787040.0,4489642.0,13349240.0,1294096.0,74837113.0
78804129.0,1570557.0,3985584.0,1458146.0,62836724.0
38306982.0,26386.0,50943.0,94720.0,41957386.0
32601257.0,567429.0,2950767.0,1043265.0,64847466.0
82308267.0,2025946.0,7382480.0,1371947.0,60095286.0
16710828.0,4406474.0,13557773.0,4623244.0,186050306.0
39144620.0,5387745.0,19455127.0,1022828.0,74396524.0
64044209.0,931372.0,3596531.0,270125.0,99289774.0
75648185.0,6703077.0,27352463.0,1123441.0,130408289.0
87989436.0,274219.0,148347.0,348813.0,47922930.0
96593085.0,26302.0,207208.0,0.0,48411345.0
70923455.0,214592.0,127017.0,257108.0,41215320.0
78599363.0,42326.0,136647.0,21360.0,40519486.0
62104788.0,1993016.0,6359174.0,705674.0,68060339.0
80223445.0,642772.0,1663908.0,1575278.0,43310562.0
52667606.0,1539135.0,5146804.0,837210.0,75227037.0
52667612.0,2608708.0,10861088.0,2260056.0,87227961.0
4209884.0,0.0,0.0,0.0,41974867.0
77266140.0,228659.0,510158.0,1935170.0,38553961.0
83201249.0,1497094.0,4591893.0,899918.0,48890768.0
96095459.0,0.0,0.0,0.0,41336971.0
80434403.0,2841.0,0.0,0.0,37208577.0
13780200.0,939814.0,3139728.0,722213.0,99247105.0
71064808.0,202175.0,855957.0,437195.0,45919737.0
96201962.0,470536.0,1913377.0,1164895.0,63000809.0
14138612.0,107346.0,988098.0,0.0,92845119.0
95681780.0,1072227.0,3728502.0,1157943.0,77168983.0
62326004.0,155783.0,1152354.0,157173.0,70292457.0
41925878.0,4325951.0,14275204.0,1032275.0,65756176.0
78755061.0,739440.0,3753086.0,768636.0,53858010.0
83303668.0,167331.0,471960.0,161454.0,45150559.0
1408250.0,0.0,0.0,0.0,38679128.0
96812276.0,0.0,708.0,0.0,38116092.0
62608636.0,1216338.0,3935415.0,1082592.0,75848627.0
48649473.0,56686.0,177286.0,307880.0,36875909.0
25758982.0,12714.0,138755.0,51911.0,61052740.0
76180743.0,1391058.0,6319808.0,844989.0,67933739.0
68560136.0,318278.0,1272325.0,296896.0,46538939.0
66817290.0,103429.0,393154.0,346964.0,63365588.0
62903562.0,0.0,0.0,0.0,55933743.0
95679756.0,16887.0,26798.0,0.0,47553863.0
48450829.0,5547256.0,23686347.0,889523.0,83253040.0
64576781.0,0.0,0.0,0.0,39729496.0
78953745.0,2175.0,121763.0,606859.0,39533738.0
21257492.0,0.0,0.0,0.0,44755847.0
54486300.0,20315373.0,63543164.0,6965320.0,227091283.0
80264477.0,425660.0,2009958.0,1529335.0,58936865.0
1518877.0,0.0,0.0,0.0,44036302.0
92069151.0,66281.0,473601.0,1522094.0,38483945.0
45581601.0,2114104.0,8278874.0,4614225.0,84819662.0
86002978.0,534081.0,2141765.0,430276.0,50055237.0
65527076.0,2540700.0,13033433.0,2051586.0,97807021.0
15570213.0,325421.0,1555576.0,825421.0,49407691.0
6960423.0,2457373.0,8708199.0,2017956.0,84160146.0
55567655.0,664813.0,1952311.0,713522.0,66354036.0
63706408.0,747.0,806.0,0.0,35593035.0
96240941.0,244876.0,841677.0,161485.0,49061413.0
83563824.0,0.0,0.0,0.0,54664263.0
92298544.0,160599.0,505706.0,98325.0,48091086.0
25023794.0,2526264.0,7770722.0,777442.0,88582871.0
60237106.0,2389499.0,1121307.0,944350.0,62546550.0
90654001.0,0.0,0.0,0.0,40865198.0
97223990.0,0.0,0.0,0.0,42868127.0
59102519.0,411916.0,818134.0,597894.0,70290199.0
57922872.0,785700.0,2138352.0,334748.0,73496805.0
46007608.0,1381.0,3989.0,0.0,52495673.0
60304697.0,180851.0,320803.0,2948054.0,50641202.0
65451323.0,208322.0,765634.0,47779.0,68951526.0
3534140.0,5428803.0,11791474.0,2972035.0,92150949.0
69541181.0,2062262.0,6475322.0,1858852.0,62074261.0
96181565.0,879496.0,2491287.0,958414.0,49746788.0
1678654.0,0.0,0.0,0.0,42952666.0
1080643.0,1877819.0,6646481.0,1378345.0,88875645.0
50574663.0,1302124.0,6860074.0,446584.0,68417936.0
96312657.0,22755.0,10228.0,0.0,49273687.0
69967186.0,2433326.0,2931447.0,359943.0,36578894.0
81966438.0,3260269.0,13665990.0,1002198.0,68611451.0
63817062.0,51739.0,266877.0,293372.0,42375333.0
66424168.0,60012.0,0.0,0.0,40364313.0
59319658.0,1133981.0,4431416.0,384748.0,67213907.0
97127787.0,3454995.0,7335294.0,938576.0,68737601.0
84061546.0,27087.0,167036.0,2407398.0,44646952.0
37756270.0,691926.0,2436839.0,359492.0,69498897.0
67130734.0,142958.0,495657.0,158337.0,49904229.0
61498739.0,997894.0,3579054.0,1486969.0,65991952.0
96191862.0,3116179.0,10335809.0,2222064.0,53420123.0
75103607.0,185604.0,513029.0,1125953.0,43595402.0
95716729.0,475189.0,2453388.0,1118407.0,48356803.0
63640955.0,228309.0,359972.0,132684.0,47242896.0
79394174.0,248046.0,285181.0,598036.0,46925648.0
80858495.0,10702.0,86572.0,141909.0,40568442.0
84118914.0,128467.0,579444.0,2328756.0,48257363.0
68390276.0,251736.0,666570.0,507011.0,46657361.0
92278149.0,58278.0,168622.0,992995.0,43148247.0
24425863.0,241106.0,786296.0,34350.0,56341617.0
68578696.0,0.0,0.0,0.0,44633451.0
62608777.0,1162329.0,4701692.0,786593.0,61338599.0
39976329.0,3904.0,34868.0,0.0,45036638.0
39867788.0,3662507.0,3252827.0,613287.0,76839647.0
96132492.0,297132.0,224515.0,63013.0,35985519.0
12529038.0,43983.0,210296.0,47882.0,51510282.0
69545360.0,1023200.0,3717572.0,321232.0,78814971.0
48448912.0,6647465.0,19002151.0,1517739.0,73838575.0
24302994.0,0.0,0.0,0.0,54965016.0
94670228.0,0.0,0.0,0.0,36465686.0
63968661.0,1460267.0,7112582.0,2027453.0,95945356.0
85689750.0,4259787.0,15825958.0,4502225.0,88672949.0
62399898.0,1671773.0,7962427.0,347226.0,94261898.0
85753243.0,3335238.0,12556724.0,2019507.0,72058240.0
66006431.0,247.0,28827.0,0.0,48005464.0
96294305.0,0.0,0.0,0.0,48728871.0
13346228.0,1038513.0,4069877.0,792240.0,71718758.0
96261561.0,51098.0,111511.0,24903.0,38575897.0
73901502.0,569607.0,2978102.0,398783.0,82913756.0
1519039.0,0.0,0.0,0.0,44095799.0
62074305.0,0.0,0.0,0.0,57537392.0
58920386.0,0.0,0.0,0.0,38791587.0
76158410.0,1396031.0,5293895.0,1106811.0,74210733.0
18388428.0,3868536.0,14211872.0,1545822.0,87795752.0
96167374.0,407006.0,1118776.0,1090025.0,47104572.0
96214479.0,5523.0,155167.0,58222.0,35695877.0
97560016.0,59592.0,274503.0,71184.0,74708806.0
97465809.0,1026519.0,3489486.0,2035060.0,79296223.0
26291665.0,932264.0,5279547.0,748533.0,71133161.0
64523729.0,258721.0,793345.0,9198.0,65127928.0
67145172.0,1790812.0,3747359.0,721022.0,74915025.0
59151829.0,709815.0,689595.0,121552.0,62325339.0
1181144.0,0.0,0.0,0.0,45489326.0
62189019.0,891710.0,3177772.0,1040461.0,75002010.0
58285532.0,942365.0,1691109.0,873000.0,64428004.0
76297693.0,477126.0,1462194.0,647530.0,65000922.0
75341283.0,223165.0,327917.0,303100.0,41701957.0
78939625.0,15838.0,45962.0,0.0,47670547.0
80727532.0,563267.0,1669040.0,1503050.0,56844437.0
88378861.0,0.0,0.0,0.0,37112125.0
80207342.0,1376028.0,3798913.0,1538996.0,56998178.0
98020847.0,189899.0,812189.0,1244094.0,41405471.0
75126260.0,1571815.0,4664603.0,521207.0,50635971.0
68605432.0,44122.0,71108.0,1099124.0,51889022.0
45764094.0,60147.0,122427.0,87172.0,84317861.0
102362628.0,52245.0,231321.0,0.0,36606388.0
55784967.0,499087.0,2238966.0,840470.0,64595030.0
97822225.0,1972743.0,5938445.0,1653309.0,67144905.0
80735764.0,759624.0,3198422.0,688025.0,68614391.0
94826004.0,2455050.0,5117649.0,1002871.0,58158047.0
34106908.0,102001.0,442350.0,168900.0,45263299.0
25255454.0,0.0,95368.0,0.0,65974989.0
97560095.0,2782852.0,9864035.0,270076.0,74068900.0
71028257.0,612416.0,1786376.0,1280586.0,42571831.0
45305382.0,0.0,0.0,0.0,40335905.0
26254887.0,1003487.0,3986067.0,819663.0,61436839.0
97144363.0,554074.0,2056423.0,675815.0,48958291.0
60141103.0,160696.0,698026.0,421697.0,39610817.0
59719216.0,4425244.0,14711136.0,1130586.0,69703413.0
53653040.0,0.0,0.0,0.0,43466626.0
79984177.0,194994.0,609066.0,531147.0,42962350.0
7681587.0,7595816.0,24874514.0,2607622.0,113292472.0
65232436.0,637897.0,2533633.0,484877.0,68328004.0
83252785.0,434441.0,1142258.0,696558.0,41109006.0
73936439.0,0.0,0.0,0.0,73085836.0
33738298.0,0.0,28931.0,0.0,62019529.0
54234687.0,46179.0,27712.0,0.0,39488571.0
17256004.0,628282.0,3213949.0,2603288.0,77080591.0
96577092.0,0.0,0.0,0.0,51194344.0
77024838.0,3621.0,20208.0,33582.0,57701461.0
96216646.0,563816.0,1607610.0,3081214.0,45878900.0
84500039.0,39453.0,245845.0,186134.0,39010053.0
4785737.0,3683418.0,12793245.0,1452130.0,79541523.0
42577480.0,0.0,0.0,0.0,35252530.0
63503947.0,1566867.0,7788983.0,798023.0,89353671.0
16512590.0,2945202.0,8919063.0,1237376.0,94793060.0
50114134.0,210875.0,954051.0,18147.0,80554295.0
73870935.0,1752704.0,7456861.0,474733.0,100277891.0
75712086.0,25740.0,160127.0,255.0,49585618.0
79083099.0,344343.0,1929386.0,1496716.0,59916004.0
64022108.0,489557.0,604976.0,1702404.0,49080010.0
59797086.0,6674896.0,20121930.0,2558318.0,93389007.0
23909983.0,52126.0,185016.0,1876436.0,48136292.0
41086563.0,4461623.0,18575355.0,1310249.0,93089850.0
97132133.0,747438.0,2319602.0,297582.0,47706942.0
80604779.0,24243.0,101045.0,185076.0,46054850.0
49233516.0,1153761.0,1196117.0,195317.0,62582743.0
30236269.0,163843.0,386491.0,186195.0,82765871.0
80565868.0,104159.0,425982.0,548711.0,40432936.0
95682164.0,0.0,1065.0,0.0,37794530.0
30199415.0,0.0,0.0,0.0,61753873.0
87289463.0,30591.0,138390.0,22155.0,43611692.0
39255673.0,3506340.0,12293175.0,2425766.0,84170797.0
78823033.0,436042.0,1305866.0,198468.0,58477680.0
58750588.0,8392222.0,27815934.0,881691.0,80940437.0
96228988.0,88196.0,189531.0,30706.0,37000800.0
67548799.0,144804.0,565867.0,149983.0,50702083.0
74348160.0,250112.0,1399188.0,2324423.0,62234342.0
49219204.0,388099.0,630319.0,1025342.0,57137011.0
57851525.0,635521.0,1990238.0,152661.0,55256258.0
24241800.0,1921035.0,8685557.0,606048.0,70588759.0
95678089.0,159315.0,559734.0,2595982.0,47016918.0
97062538.0,70824.0,84235.0,1093126.0,59117403.0
67147404.0,566461.0,2805166.0,485436.0,51405872.0
95676053.0,0.0,0.0,0.0,42911804.0
95678108.0,0.0,0.0,0.0,35605209.0
42620574.0,1934009.0,7744485.0,809158.0,63203090.0
62166694.0,506628.0,2039870.0,1319968.0,65457376.0
91293354.0,1975983.0,5695568.0,1730715.0,56532139.0
96198317.0,0.0,0.0,0.0,40367684.0
80264878.0,1312767.0,2934481.0,1094092.0,37185265.0
60296881.0,1087264.0,2905548.0,964098.0,79704762.0
70125233.0,1885186.0,5658704.0,1232441.0,63687831.0
85825206.0,2619096.0,8716968.0,2008219.0,79578993.0
52663991.0,444689.0,1796740.0,733557.0,89655326.0
95844023.0,4115411.0,7286482.0,1084834.0,52379718.0
4361916.0,10558199.0,32635575.0,1430753.0,86525467.0
96253628.0,0.0,0.0,0.0,42042765.0
43366078.0,203411.0,484043.0,569876.0,62834198.0
80819904.0,643782.0,2569264.0,743628.0,58844584.0
97287877.0,1290893.0,4744206.0,549683.0,57211692.0
97121989.0,0.0,0.0,0.0,36682857.0
96255688.0,1863470.0,7997482.0,1075859.0,62772036.0
80244425.0,279211.0,577854.0,169964.0,51470582.0
97160911.0,422332.0,1029286.0,695446.0,43010170.0
96153296.0,614921.0,1730271.0,1001826.0,42363535.0
84496079.0,0.0,0.0,0.0,36550426.0
86570708.0,48782.0,61544.0,0.0,43282080.0
56911574.0,277187.0,1124312.0,999799.0,44297544.0
63575767.0,0.0,0.0,0.0,53165248.0
16578265.0,201525.0,375143.0,425717.0,46883637.0
96386777.0,149508.0,431500.0,539369.0,45931618.0
95317724.0,2805468.0,12017407.0,2502922.0,89281848.0
16262885.0,996340.0,3405406.0,1530718.0,64034547.0
75343593.0,0.0,0.0,0.0,42131383.0
97066731.0,245049.0,972554.0,317480.0,43885080.0
49911535.0,4174041.0,16964593.0,1196269.0,84717376.0
56223472.0,1329788.0,5548912.0,1298988.0,49275029.0
53399282.0,0.0,0.0,0.0,35908226.0
83519219.0,3257945.0,12526373.0,1461843.0,84559250.0
9322230.0,366349.0,1498148.0,444518.0,59544598.0
80449273.0,806756.0,4603876.0,1624253.0,72412274.0
65484538.0,2149613.0,5831625.0,1369633.0,74944891.0
83566332.0,1441152.0,1971305.0,603096.0,43716395.0
39190271.0,134555.0,446918.0,0.0,65018666.0
63495936.0,675396.0,2984457.0,1146768.0,65760802.0
63897345.0,849319.0,3805556.0,168390.0,67389853.0
11749129.0,1522548.0,5026619.0,1082441.0,96250678.0
96057102.0,1.0,0.0,0.0,35727275.0
87426831.0,2208536.0,5732651.0,2749325.0,53595244.0
11904784.0,3933172.0,8333239.0,1700649.0,79919880.0
96239377.0,567691.0,1775535.0,566548.0,53944553.0
67116818.0,21877.0,144629.0,28350.0,59173202.0
83552022.0,102316.0,192018.0,3587334.0,50274308.0
95676183.0,2058862.0,9941267.0,791678.0,65792815.0
96261911.0,304448.0,1751116.0,169594.0,51958318.0
24899358.0,0.0,0.0,0.0,44317704.0
56102687.0,721797.0,1870033.0,864851.0,54017656.0
95139619.0,7759675.0,17204808.0,2000499.0,82075422.0
58615587.0,347952.0,1912136.0,191901.0,63262034.0
34461486.0,6605025.0,27542158.0,542027.0,100306658.0
67137328.0,3016149.0,10123013.0,1845824.0,68790151.0
14020401.0,109747.0,462782.0,117853.0,69933764.0
58883891.0,28683449.0,100358482.0,5724504.0,145802459.0
80205621.0,426737.0,943738.0,832040.0,51238349.0
63588150.0,258329.0,942277.0,741318.0,39978319.0
76195639.0,4769177.0,9037973.0,1070534.0,70414551.0
97642297.0,424847.0,1509960.0,905497.0,51942150.0
70764354.0,167206.0,458472.0,933174.0,38014842.0
84457284.0,188665.0,550847.0,612652.0,59306697.0
40419140.0,0.0,0.0,0.0,46429739.0
65644357.0,0.0,0.0,0.0,41804185.0
66504517.0,0.0,0.0,0.0,37098899.0
15689544.0,8486213.0,14111857.0,1613851.0,88593338.0
63453000.0,493195.0,2250196.0,530643.0,71689243.0
82284361.0,321480.0,401332.0,121898.0,41981182.0
73551691.0,6750004.0,23725405.0,1384454.0,81219970.0
96259916.0,24174.0,85879.0,0.0,38974524.0
12468054.0,7631084.0,30185953.0,2306713.0,87599400.0
61847388.0,2172934.0,7014192.0,2576299.0,101801916.0
87981918.0,1808419.0,2502008.0,1841043.0,44779649.0
40988512.0,9000051.0,28106668.0,2439360.0,89877402.0
64012139.0,205954.0,488690.0,563447.0,49948520.0
63469420.0,1055109.0,3543302.0,1528268.0,62532314.0
46217069.0,0.0,0.0,0.0,39464832.0
35538798.0,1482162.0,6079512.0,514649.0,82866821.0
17625084.0,702482.0,3639811.0,1592322.0,76594386.0
63737713.0,0.0,0.0,0.0,74982346.0
63733625.0,1832021.0,5165146.0,867408.0,79282439.0
63573884.0,1771509.0,5795949.0,972161.0,69920994.0
96130941.0,1070870.0,1576098.0,780539.0,59447762.0
95674238.0,2956141.0,9889089.0,936811.0,58933085.0
91938689.0,0.0,32.0,0.0,38040477.0
96274309.0,80895.0,252337.0,282673.0,51308153.0
37416839.0,151865.0,2416050.0,97790.0,65112524.0
65429385.0,300535.0,1106098.0,430908.0,65259942.0
56084361.0,0.0,287.0,0.0,65003496.0
67202956.0,2351107.0,8769276.0,523211.0,68380419.0
57769868.0,0.0,0.0,0.0,43170672.0
95729550.0,1603108.0,6565600.0,512251.0,46640417.0
99673999.0,6806562.0,19744173.0,1665304.0,65409060.0
62853017.0,1069160.0,2534618.0,562869.0,76892660.0
78483355.0,3006444.0,4042994.0,1078037.0,76094059.0
63858590.0,0.0,0.0,0.0,59121482.0
21090207.0,0.0,0.0,0.0,55509545.0
49368992.0,0.0,0.0,0.0,35535018.0
88010657.0,2924.0,1055.0,0.0,41646864.0
80252834.0,0.0,0.0,0.0,35555049.0
92413859.0,368822.0,1597365.0,913618.0,45264112.0
13344677.0,903797.0,3635813.0,629325.0,73223916.0
95459238.0,2814294.0,9204014.0,775862.0,89924293.0
31895462.0,2282949.0,4872437.0,1505530.0,79620473.0
71286696.0,0.0,0.0,0.0,39250636.0
64704424.0,46849.0,107982.0,90685.0,36611949.0
69199791.0,975340.0,3385232.0,932660.0,68814406.0
46858161.0,5634118.0,312082.0,1356321.0,61346743.0
37461942.0,0.0,0.0,0.0,54962508.0
28491704.0,0.0,3470.0,0.0,44771491.0
96249784.0,37073.0,188689.0,1025243.0,37760027.0
30316476.0,375883.0,1481204.0,551434.0,55860067.0
28653501.0,775248.0,440402.0,19181.0,43253152.0
95678399.0,10211389.0,37819774.0,1879755.0,70147025.0
47159236.0,163915.0,386739.0,212073.0,39223461.0
96421829.0,540702.0,1731609.0,833291.0,53333543.0
56567751.0,268606.0,980081.0,288576.0,45359037.0
9957322.0,1937168.0,6816464.0,1780326.0,86808011.0
10381258.0,0.0,49.0,0.0,40386393.0
96249805.0,4840683.0,10858780.0,1772797.0,63601110.0
84465615.0,0.0,0.0,2.0,37726904.0
79538130.0,532534.0,1380381.0,639183.0,73300140.0
37726163.0,414205.0,1714336.0,1085122.0,66112637.0
80347091.0,66523.0,104710.0,24403.0,36815666.0
92805084.0,0.0,0.0,0.0,35363044.0
73854941.0,1746074.0,7492395.0,1292105.0,71508103.0
33726432.0,3419941.0,15973479.0,1145345.0,100141893.0
102156257.0,1781862.0,3819552.0,622455.0,54032657.0
85448673.0,78747.0,261546.0,21691.0,49482433.0
57442278.0,3494274.0,15726167.0,742227.0,80129514.0
92573671.0,0.0,5665.0,0.0,45157481.0
58413032.0,564225.0,2147613.0,924117.0,65853254.0
73670637.0,0.0,0.0,0.0,48390372.0
60665838.0,0.0,0.0,0.0,37402837.0
95676399.0,36176890.0,129762507.0,2462004.0,101663366.0
70189040.0,111799.0,0.0,16357.0,45866301.0
98398193.0,158347.0,577469.0,556028.0,46263123.0
44425203.0,989207.0,4137795.0,788101.0,80483704.0
17494004.0,4218688.0,16967234.0,1763720.0,73063836.0
47474675.0,0.0,0.0,0.0,38876458.0
76058615.0,231733.0,779752.0,1827506.0,45787167.0
70776824.0,0.0,0.0,0.0,37517351.0
79327227.0,3263339.0,13538507.0,692967.0,81440383.0
101564412.0,1131908.0,3725633.0,629712.0,43360877.0
84895741.0,22836.0,91260.0,174619.0,43303754.0
